年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,TV放送
2014,Ｊ２,第２７節第１日,08/17(日),18:03,栃木,0-3,湘南,栃木グ,"6,084",スカパー！／スカパー！プレミアムサービス／とちぎテレビ
2014,Ｊ２,第２７節第１日,08/17(日),18:04,愛媛,1-4,松本,ニンスタ,"3,211",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２７節第１日,08/17(日),18:04,山形,2-1,札幌,ＮＤスタ,"6,402",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２７節第１日,08/17(日),18:04,群馬,2-2,岐阜,正田スタ,"4,309",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２７節第１日,08/17(日),19:03,熊本,0-0,千葉,うまスタ,"5,357",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２７節第１日,08/17(日),19:04,京都,2-2,大分,西京極,"5,266",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２７節第１日,08/17(日),19:04,磐田,3-2,富山,ヤマハ,"8,388",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２８節第１日,08/24(日),18:03,大分,2-1,群馬,大銀ド,"8,087",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２８節第１日,08/24(日),18:03,讃岐,2-2,京都,丸亀,"2,718",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２８節第１日,08/24(日),18:03,松本,0-0,山形,松本,"12,042",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２８節第１日,08/24(日),18:03,北九州,2-1,長崎,本城,"3,658",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２８節第１日,08/24(日),18:03,東京Ｖ,1-1,横浜FC,味スタ,"8,877",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２８節第１日,08/24(日),18:04,富山,0-2,熊本,富山,"3,371",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２８節第１日,08/24(日),18:04,福岡,1-0,岐阜,レベスタ,"4,095",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２８節第１日,08/24(日),18:04,水戸,0-0,愛媛,Ｋｓスタ,"5,242",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２８節第１日,08/24(日),19:03,岡山,1-0,千葉,カンスタ,"7,548",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２８節第１日,08/24(日),19:04,湘南,1-1,磐田,ＢＭＷス,"14,155",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２８節第２日,08/25(月),19:03,札幌,1-1,栃木,札幌ド,"8,797",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２９節第１日,08/31(日),18:03,長崎,2-0,富山,長崎県立,"3,502",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２９節第１日,08/31(日),18:03,横浜FC,2-0,福岡,ニッパ球,"3,709",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２９節第１日,08/31(日),18:03,讃岐,2-1,岡山,丸亀,"7,722",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２９節第１日,08/31(日),18:04,山形,1-3,湘南,ＮＤスタ,"6,495",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２９節第１日,08/31(日),18:04,岐阜,3-0,東京Ｖ,長良川,"7,178",スカパー！／スカパー！プレミアムサービス／岐阜放送（録）
2014,Ｊ２,第２９節第１日,08/31(日),19:03,千葉,1-0,水戸,フクアリ,"7,734",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２９節第１日,08/31(日),19:03,熊本,0-2,札幌,うまスタ,"5,625",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２９節第１日,08/31(日),19:04,京都,1-1,北九州,西京極,"10,737",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都
2014,Ｊ２,第２９節第１日,08/31(日),19:04,愛媛,1-2,大分,ニンスタ,"2,730",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２９節第１日,08/31(日),19:04,磐田,2-3,栃木,ヤマハ,"6,292",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第２９節第１日,08/31(日),19:34,群馬,1-3,松本,正田スタ,"3,859",スカパー！／スカパー！プレミアムサービス／群馬テレビ
2014,Ｊ２,第３０節第１日,09/06(土),18:03,栃木,3-3,愛媛,栃木グ,"4,319",スカパー！／スカパー！プレミアムサービス／とちぎテレビ
2014,Ｊ２,第３０節第１日,09/06(土),18:03,北九州,3-5,福岡,本城,"6,516",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３０節第１日,09/06(土),18:03,横浜FC,1-0,群馬,ニッパ球,"7,152",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３０節第１日,09/06(土),18:03,東京Ｖ,0-1,讃岐,味スタ,"2,434",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３０節第１日,09/06(土),18:03,水戸,0-1,山形,Ｋｓスタ,"4,449",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３０節第１日,09/06(土),18:04,富山,0-0,岐阜,富山,"4,571",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３０節第１日,09/06(土),18:34,岡山,1-1,磐田,カンスタ,"12,033",スカパー！／スカパー！プレミアムサービス／テレビせとうち
2014,Ｊ２,第３０節第１日,09/06(土),19:03,大分,0-1,熊本,大銀ド,"20,636",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３０節第１日,09/06(土),19:03,札幌,2-1,長崎,札幌ド,"9,123",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３０節第１日,09/06(土),19:04,湘南,1-1,松本,ＢＭＷス,"13,049",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３０節第１日,09/06(土),19:04,京都,3-3,千葉,西京極,"6,833",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都
2014,Ｊ２,第３１節第１日,09/14(日),18:03,栃木,3-2,東京Ｖ,栃木グ,"5,801",スカパー！／スカパー！プレミアムサービス／とちぎテレビ
2014,Ｊ２,第３１節第１日,09/14(日),18:04,讃岐,0-2,湘南,丸亀,"3,510",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３１節第１日,09/14(日),18:04,群馬,0-1,京都,正田スタ,"4,029",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３１節第１日,09/14(日),18:05,松本,1-2,岡山,松本,"17,044",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３１節第１日,09/14(日),18:05,富山,1-1,大分,富山,"3,624",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３１節第１日,09/14(日),18:06,福岡,0-1,水戸,レベスタ,"4,651",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３１節第１日,09/14(日),18:06,長崎,1-1,磐田,長崎県立,"12,638",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３１節第１日,09/14(日),19:03,千葉,1-3,北九州,フクアリ,"8,524",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３１節第１日,09/14(日),19:04,熊本,2-2,横浜FC,うまスタ,"8,234",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３１節第１日,09/14(日),19:05,岐阜,1-1,札幌,長良川,"10,580",スカパー！／スカパー！プレミアムサービス／岐阜放送
2014,Ｊ２,第３１節第１日,09/14(日),19:05,愛媛,4-0,山形,ニンスタ,"4,209",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３２節第１日,09/19(金),19:04,長崎,1-0,横浜FC,長崎県立,"3,905",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３２節第２日,09/20(土),13:03,東京Ｖ,0-1,富山,味スタ,"3,445",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３２節第２日,09/20(土),13:03,松本,0-0,讃岐,松本,"9,469",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３２節第２日,09/20(土),13:04,山形,1-0,京都,ＮＤスタ,"4,675",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３２節第２日,09/20(土),16:03,熊本,2-1,栃木,うまスタ,"5,218",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３２節第２日,09/20(土),16:04,磐田,3-1,北九州,ヤマハ,"7,440",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３２節第２日,09/20(土),19:03,岡山,1-1,愛媛,カンスタ,"8,599",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３２節第２日,09/20(土),19:03,千葉,1-0,岐阜,フクアリ,"7,276",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３２節第２日,09/20(土),19:03,大分,3-0,福岡,大銀ド,"7,731",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３２節第２日,09/20(土),19:04,湘南,4-2,水戸,ＢＭＷス,"7,101",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３２節第２日,09/20(土),19:34,群馬,3-0,札幌,正田スタ,"5,597",スカパー！／スカパー！プレミアムサービス／群馬テレビ
2014,Ｊ２,第３３節第１日,09/23(火・祝),12:34,福岡,0-1,東京Ｖ,レベスタ,"4,252",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３３節第１日,09/23(火・祝),13:03,栃木,1-1,山形,栃木グ,"4,428",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３３節第１日,09/23(火・祝),13:03,横浜FC,1-1,大分,ニッパ球,"5,288",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３３節第１日,09/23(火・祝),13:03,札幌,3-1,岡山,札幌ド,"12,804",スカパー！／スカパー！プレミアムサービス／ＮＨＫ札幌／ＮＨＫ岡山
2014,Ｊ２,第３３節第１日,09/23(火・祝),13:04,岐阜,2-3,熊本,長良川,"7,328",スカパー！／スカパー！プレミアムサービス／岐阜放送
2014,Ｊ２,第３３節第１日,09/23(火・祝),13:04,富山,0-1,群馬,富山,"4,698",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３３節第１日,09/23(火・祝),14:04,愛媛,2-2,千葉,ニンスタ,"3,107",スカパー！／スカパー！プレミアムサービス／ＮＨＫ松山
2014,Ｊ２,第３３節第１日,09/23(火・祝),16:03,水戸,4-1,磐田,Ｋｓスタ,"7,033",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３３節第１日,09/23(火・祝),16:03,讃岐,0-1,長崎,丸亀,"2,501",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３３節第１日,09/23(火・祝),18:03,北九州,0-0,松本,本城,"3,855",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３３節第１日,09/23(火・祝),18:04,京都,2-2,湘南,西京極,"7,976",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都
2014,Ｊ２,第３４節第１日,09/28(日),13:03,大分,1-1,長崎,大銀ド,"8,212",スカパー！／スカパー！プレミアムサービス／ＮＨＫ大分
2014,Ｊ２,第３４節第１日,09/28(日),13:03,松本,1-2,札幌,松本,"13,825",スカパー！／スカパー！プレミアムサービス／信越放送
2014,Ｊ２,第３４節第１日,09/28(日),13:04,富山,1-2,福岡,富山,"4,005",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３４節第１日,09/28(日),13:05,熊本,0-1,北九州,うまスタ,"7,026",スカパー！／スカパー！プレミアムサービス／ＮＨＫ熊本
2014,Ｊ２,第３４節第１日,09/28(日),13:05,岡山,1-1,水戸,カンスタ,"7,980",スカパー！／スカパー！プレミアムサービス／山陽放送
2014,Ｊ２,第３４節第１日,09/28(日),16:04,磐田,2-0,愛媛,ヤマハ,"8,671",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３４節第１日,09/28(日),16:04,山形,4-0,讃岐,ＮＤスタ,"6,104",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３４節第１日,09/28(日),18:04,京都,2-1,横浜FC,西京極,"8,533",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都
2014,Ｊ２,第３４節第１日,09/28(日),18:04,群馬,2-0,栃木,正田スタ,"3,608",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３４節第１日,09/28(日),19:03,千葉,0-0,東京Ｖ,フクアリ,"12,346",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３４節第１日,09/28(日),19:04,湘南,0-0,岐阜,ＢＭＷス,"8,047",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３５節第１日,10/04(土),13:03,東京Ｖ,1-0,熊本,駒沢,"2,924",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３５節第１日,10/04(土),13:03,栃木,2-1,京都,栃木グ,"3,155",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３５節第１日,10/04(土),13:03,長崎,1-1,岡山,長崎市,"3,017",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３５節第１日,10/04(土),13:03,横浜FC,0-2,松本,味フィ西,"5,335",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３５節第１日,10/04(土),14:03,大分,2-0,磐田,大銀ド,"7,236",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３５節第１日,10/04(土),15:01,讃岐,1-0,群馬,丸亀,"1,827",スカパー！／スカパー！プレミアムサービス／西日本放送
2014,Ｊ２,第３５節第１日,10/04(土),16:03,水戸,0-0,札幌,Ｋｓスタ,"5,297",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３５節第１日,10/04(土),16:03,千葉,3-0,福岡,フクアリ,"7,884",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３５節第１日,10/04(土),16:04,岐阜,1-0,山形,長良川,"5,512",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３５節第１日,10/04(土),18:03,北九州,2-2,富山,本城,"2,734",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３５節第１日,10/04(土),19:04,湘南,3-0,愛媛,ＢＭＷス,"8,156",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３６節第１日,10/11(土),13:03,札幌,0-2,千葉,札幌厚別,"7,844",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３６節第１日,10/11(土),13:03,松本,2-0,大分,松本,"11,238",スカパー！／スカパー！プレミアムサービス／長野朝日放送
2014,Ｊ２,第３６節第１日,10/11(土),13:04,福岡,1-2,讃岐,レベスタ,"4,260",スカパー！／スカパー！プレミアムサービス／福岡放送（録）
2014,Ｊ２,第３６節第１日,10/11(土),13:05,群馬,3-2,岡山,正田スタ,"2,960",スカパー！／スカパー！プレミアムサービス／群馬テレビ
2014,Ｊ２,第３６節第１日,10/11(土),14:03,栃木,1-1,北九州,栃木グ,"8,017",スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
2014,Ｊ２,第３６節第１日,10/11(土),14:04,山形,2-1,長崎,ＮＤスタ,"5,406",スカパー！／スカパー！プレミアムサービス／ＮＨＫ山形
2014,Ｊ２,第３６節第１日,10/11(土),15:03,磐田,3-1,岐阜,ヤマハ,"8,630",スカパー！／スカパー！プレミアムサービス／静岡放送
2014,Ｊ２,第３６節第１日,10/11(土),16:03,水戸,2-3,富山,Ｋｓスタ,"3,818",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３６節第１日,10/11(土),16:03,東京Ｖ,0-0,湘南,味スタ,"8,467",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３６節第１日,10/11(土),16:04,京都,0-0,熊本,西京極,"5,906",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2014,Ｊ２,第３６節第１日,10/11(土),19:04,愛媛,2-1,横浜FC,ニンスタ,"3,258",スカパー！／スカパー！プレミアムサービス／テレビ愛媛（録）
2014,Ｊ２,第３７節第１日,10/19(日),13:03,岡山,1-4,山形,カンスタ,"7,826",スカパー！／スカパー！プレミアムサービス／岡山放送
2014,Ｊ２,第３７節第１日,10/19(日),13:04,京都,0-0,松本,西京極,"9,804",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2014,Ｊ２,第３７節第１日,10/19(日),13:04,福岡,1-1,群馬,レベスタ,"4,096",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３７節第１日,10/19(日),13:04,富山,0-2,札幌,富山,"4,108",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３７節第１日,10/19(日),13:04,横浜FC,3-0,栃木,ニッパ球,"4,198",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３７節第１日,10/19(日),16:03,熊本,0-0,磐田,うまスタ,"12,661",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３７節第１日,10/19(日),16:03,千葉,2-1,大分,フクアリ,"10,326",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３７節第１日,10/19(日),16:04,讃岐,1-2,愛媛,丸亀,"4,265",スカパー！／スカパー！プレミアムサービス／ＮＨＫ高松／ＮＨＫ松山
2014,Ｊ２,第３７節第１日,10/19(日),16:04,湘南,1-2,長崎,ＢＭＷス,"8,691",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３７節第１日,10/19(日),16:05,北九州,2-1,東京Ｖ,本城,"4,080",スカパー！／スカパー！プレミアムサービス／ＮＨＫ北九州
2014,Ｊ２,第３７節第１日,10/19(日),19:04,岐阜,0-2,水戸,長良川,"5,524",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３８節第１日,10/26(日),13:03,水戸,0-0,讃岐,Ｋｓスタ,"3,444",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３８節第１日,10/26(日),13:03,栃木,1-1,福岡,栃木グ,"3,602",スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
2014,Ｊ２,第３８節第１日,10/26(日),13:03,札幌,2-0,湘南,札幌ド,"11,896",スカパー！／スカパー！プレミアムサービス／北海道文化放送
2014,Ｊ２,第３８節第１日,10/26(日),13:03,松本,2-1,富山,松本,"14,007",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３８節第１日,10/26(日),13:03,東京Ｖ,1-1,愛媛,味スタ,"3,984",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３８節第１日,10/26(日),13:04,山形,2-4,横浜FC,ＮＤスタ,"7,414",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３８節第１日,10/26(日),13:04,群馬,1-2,千葉,正田スタ,"5,805",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３８節第１日,10/26(日),14:03,長崎,0-1,熊本,長崎市,"4,262",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３８節第１日,10/26(日),15:04,磐田,2-2,京都,ヤマハ,"8,218",スカパー！／スカパー！プレミアムサービス／静岡放送
2014,Ｊ２,第３８節第１日,10/26(日),16:03,北九州,2-0,岐阜,本城,"4,469",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３８節第１日,10/26(日),16:03,大分,1-0,岡山,大銀ド,"7,267",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３９節第１日,11/01(土),13:03,水戸,2-2,横浜FC,Ｋｓスタ,"4,121",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３９節第１日,11/01(土),13:03,讃岐,1-1,北九州,丸亀,"1,696",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３９節第１日,11/01(土),13:03,東京Ｖ,0-0,札幌,味スタ,"7,764",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３９節第１日,11/01(土),13:04,岡山,2-3,京都,カンスタ,"7,032",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３９節第１日,11/01(土),14:04,富山,1-0,栃木,富山,"2,837",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３９節第１日,11/01(土),14:05,岐阜,2-3,大分,長良川,"4,190",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３９節第１日,11/01(土),15:04,愛媛,0-3,長崎,ニンスタ,"4,869",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３９節第１日,11/01(土),19:03,千葉,2-2,磐田,フクアリ,"14,575",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３９節第１日,11/01(土),19:03,熊本,1-3,山形,うまスタ,"7,751",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３９節第１日,11/01(土),19:04,湘南,1-0,群馬,ＢＭＷス,"5,963",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第３９節第１日,11/01(土),19:04,福岡,1-2,松本,レベスタ,"4,526",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／ＮＨＫ長野（録）
2014,Ｊ２,第４０節第１日,11/09(日),13:03,横浜FC,0-2,岡山,ニッパ球,"8,702",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４０節第１日,11/09(日),13:03,栃木,3-0,岐阜,栃木グ,"4,085",スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
2014,Ｊ２,第４０節第１日,11/09(日),13:03,長崎,0-0,東京Ｖ,長崎県立,"6,592",スカパー！／スカパー！プレミアムサービス／長崎国際テレビ
2014,Ｊ２,第４０節第１日,11/09(日),13:03,札幌,1-1,讃岐,札幌ド,"12,954",スカパー！／スカパー！プレミアムサービス／ＮＨＫ札幌
2014,Ｊ２,第４０節第１日,11/09(日),13:04,松本,2-1,千葉,松本,"18,114",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４０節第１日,11/09(日),13:04,京都,1-1,富山,西京極,"3,680",スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
2014,Ｊ２,第４０節第１日,11/09(日),13:04,群馬,1-1,磐田,正田スタ,"5,635",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／群馬テレビ
2014,Ｊ２,第４０節第１日,11/09(日),14:03,熊本,3-1,愛媛,水前寺,"6,924",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４０節第１日,11/09(日),16:03,北九州,0-4,湘南,本城,"4,596",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４０節第１日,11/09(日),16:03,大分,2-3,水戸,大銀ド,"7,678",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４０節第１日,11/09(日),16:04,山形,2-1,福岡,ＮＤスタ,"5,897",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４１節第１日,11/15(土),13:03,讃岐,0-1,大分,丸亀,"2,750",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４１節第１日,11/15(土),13:03,東京Ｖ,1-1,群馬,味スタ,"3,788",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４１節第１日,11/15(土),14:03,福岡,2-2,札幌,レベスタ,"3,444",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４１節第１日,11/15(土),14:04,長崎,0-1,京都,長崎県立,"6,341",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４１節第１日,11/15(土),14:04,水戸,1-2,栃木,Ｋｓスタ,"7,020",スカパー！／スカパー！プレミアムサービス／ＮＨＫ水戸
2014,Ｊ２,第４１節第１日,11/15(土),14:04,岡山,1-1,熊本,カンスタ,"8,290",スカパー！／スカパー！プレミアムサービス／ＮＨＫ岡山／ＮＨＫ熊本
2014,Ｊ２,第４１節第１日,11/15(土),14:05,磐田,0-2,山形,ヤマハ,"8,716",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／ＮＨＫ静岡
2014,Ｊ２,第４１節第１日,11/15(土),14:05,岐阜,3-1,松本,長良川,"12,518",スカパー！／スカパー！プレミアムサービス／岐阜放送
2014,Ｊ２,第４１節第１日,11/15(土),16:03,千葉,2-1,富山,フクアリ,"10,199",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４１節第１日,11/15(土),16:04,湘南,4-1,横浜FC,ＢＭＷス,"9,131",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４１節第１日,11/15(土),17:04,愛媛,2-1,北九州,ニンスタ,"3,583",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４２節第１日,11/23(日・祝),14:03,横浜FC,1-0,北九州,ニッパ球,"6,915",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４２節第１日,11/23(日・祝),14:03,讃岐,0-1,千葉,丸亀,"3,628",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４２節第１日,11/23(日・祝),14:03,松本,3-0,水戸,松本,"18,496",スカパー！／スカパー！プレミアムサービス／ＮＨＫ長野／ＮＨＫ水戸
2014,Ｊ２,第４２節第１日,11/23(日・祝),14:03,札幌,1-1,磐田,札幌ド,"19,634",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４２節第１日,11/23(日・祝),14:03,大分,2-3,湘南,大銀ド,"12,770",スカパー！／スカパー！プレミアムサービス／ＮＨＫ大分
2014,Ｊ２,第４２節第１日,11/23(日・祝),14:03,栃木,1-0,長崎,栃木グ,"5,943",スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）
2014,Ｊ２,第４２節第１日,11/23(日・祝),14:04,群馬,3-2,愛媛,正田スタ,"5,180",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４２節第１日,11/23(日・祝),14:04,京都,0-0,岐阜,西京極,"10,717",スカパー！／スカパー！プレミアムサービス／ＮＨＫ京都／ＮＨＫ岐阜／ＫＢＳ京都（録）
2014,Ｊ２,第４２節第１日,11/23(日・祝),14:04,富山,0-3,岡山,富山,"4,842",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４２節第１日,11/23(日・祝),14:04,福岡,1-3,熊本,レベスタ,"7,799",スカパー！／スカパー！プレミアムサービス
2014,Ｊ２,第４２節第１日,11/23(日・祝),14:04,山形,1-2,東京Ｖ,ＮＤスタ,"13,344",スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
